P1_STATE,LIT101.Pv,FIT101.Pv,MV101.Status,P101.Status,P102.Status,P2_STATE,FIT201.Pv,AIT201.Pv,AIT202.Pv,AIT203.Pv,MV201.Status,P201.Status,P202.Status,P203.Status,P204.Status,P205.Status,P206.Status,P207.Status,P208.Status,LS201.Alarm,LS202.Alarm,LSL203.Alarm,LSLL203.Alarm,P3_STATE,AIT301.Pv,AIT302.Pv,AIT303.Pv,LIT301.Pv,FIT301.Pv,DPIT301.Pv,MV301.Status,MV302.Status,MV303.Status,MV304.Status,P301.Status,P302.Status,PSH301.Alarm,DPSH301.Alarm,P4_STATE,LIT401.Pv,FIT401.Pv,AIT401.Pv,AIT402.Pv,P401.Status,P402.Status,P403.Status,P404.Status,UV401.Status,LS401.Alarm,P5_STATE,FIT501.Pv,FIT502.Pv,FIT503.Pv,FIT504.Pv,AIT501.Pv,AIT502.Pv,AIT503.Pv,AIT504.Pv,PIT501.Pv,PIT502.Pv,PIT503.Pv,P501.Status,P502.Status,MV501.Status,MV502.Status,MV503.Status,MV504.Status,PSH501.Alarm,PSL501.Alarm,P6_STATE,FIT601.Pv,P601.Status,P602.Status,P603.Status,LSH601.Alarm,LSL601.Alarm,LSH602.Alarm,LSL602.Alarm,LSH603.Alarm,LSL603.Alarm,Timestamp_GMT8,y
0.8824007574449512,-1.0851589645167485,-0.3965995045996061,-0.2581803240445053,0.7745497282561211,0.0,0.0,0.763962632790241,-0.5369874639482703,0.33701945769569197,-1.2237271728988122,0.7627807673922371,0.7829593957829298,0.0,0.7829593957829298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4755709497192716,-4.1641764988009715,-1.4309221182131002,-0.5332865437647624,-0.09112194198322308,0.5323474022691057,0.624843094335209,-0.04152192466481107,0.534370244700257,-0.12313313337206146,-0.11516742604512877,0.5169675500702822,0.0,0.0,0.0,0.0,-1.674069834217637,-1.629359002549499,0.0,1.2219797839469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5817028575388514,-0.7615328569393599,0.5140878776904775,0.0,-2.9548800674034332,-2.2769674998108997,-2.2732578649221016,-2.101495649712953,0.6329479995031463,-1.1408029704090101,0.20080577285794612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09150368217689452,1.5270569993464238,-0.08468612809337435,0.0,-0.3812133473163454,0.0,0.0,0.0,0.0,0.0,2019-12-06 10:05:00,0
0.8824007574449512,-1.0788636194363639,-0.3965995045996061,-0.2581803240445053,0.7745497282561211,0.0,0.0,0.762479852833786,-0.5369874639482703,0.33701945769569197,-1.2195213086381202,0.7627807673922371,0.7829593957829298,0.0,0.7829593957829298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4755709497192716,-4.158192964608013,-1.4309221182131002,-0.5287542295498068,-0.09112194198322308,0.5292057479783239,0.624843094335209,-0.04152192466481107,0.534370244700257,-0.12313313337206146,-0.11516742604512877,0.5169675500702822,0.0,0.0,0.0,0.0,-1.6799813313873722,-1.629359002549499,0.0,1.2219797839469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5817028575388514,-0.7261152632841574,0.78169420393909,0.0,-2.8099381675892543,-2.2769674998108997,-2.2732578649221016,-2.101495649712953,0.6329479995031463,-1.1408029704090101,0.3200554526641388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09150368217689452,1.5270569993464238,-0.08468612809337435,0.0,-0.3812133473163454,0.0,0.0,0.0,0.0,0.0,2019-12-06 10:05:01,0
0.8824007574449512,-1.072570062999029,-0.3965995045996061,-0.2581803240445053,0.7745497282561211,0.0,0.0,0.7622518204699342,-0.5369874639482703,0.34480551717521735,-1.2026980156626212,0.7627807673922371,0.7829593957829298,0.0,0.7829593957829298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4755709497192716,-4.149221292664778,-1.4309221182131002,-0.5287542295498068,-0.09112194198322308,0.5292057479783239,0.624843094335209,-0.04152192466481107,0.534370244700257,-0.12313313337206146,-0.11516742604512877,0.5169675500702822,0.0,0.0,0.0,0.0,-1.6760402820280855,-1.629359002549499,0.0,1.2219797839469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5817028575388514,-1.2220210301090153,0.78169420393909,0.0,-2.6287661642370566,-2.2769674998108997,-2.2732578649221016,-2.101495649712953,0.6329479995031463,-1.1408029704090101,0.41545489879051034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09150368217689452,1.5270569993464238,-0.08468612809337435,0.0,-0.3812133473163454,0.0,0.0,0.0,0.0,0.0,2019-12-06 10:05:02,0
0.8824007574449512,-1.064338604334516,-0.3965995045996061,-0.2581803240445053,0.7745497282561211,0.0,0.0,0.761225390036892,-0.5369874639482703,0.34870006584971935,-1.2026980156626212,0.7627807673922371,0.7829593957829298,0.0,0.7829593957829298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4755709497192716,-4.089403989663843,-1.4309221182131002,-0.5287542295498068,-0.08765549975076545,0.5292057479783239,0.624843094335209,-0.04152192466481107,0.534370244700257,-0.12313313337206146,-0.11516742604512877,0.5169675500702822,0.0,0.0,0.0,0.0,-1.6799813313873722,-1.1256832651160253,0.0,1.2219797839469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5817028575388514,-1.4434062245389037,0.78169420393909,0.0,-2.6287661642370566,-2.2769674998108997,-2.2732578649221016,-2.101495649712953,0.6329479995031463,-1.1408029704090101,0.41545489879051034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09150368217689452,1.5270569993464238,-0.08468612809337435,0.0,-0.3812133473163454,0.0,0.0,0.0,0.0,0.0,2019-12-06 10:05:03,0
0.8824007574449512,-1.0590115935942555,-0.3965995045996061,-0.2581803240445053,0.7745497282561211,0.0,0.0,0.761225390036892,-0.5369874639482703,0.34870006584971935,-1.2026980156626212,0.7627807673922371,0.7829593957829298,0.0,0.7829593957829298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4755709497192716,-4.050521833579978,-1.4309221182131002,-0.5287542295498068,-0.08765549975076545,0.5328710249415134,0.624843094335209,-0.04152192466481107,0.534370244700257,-0.12313313337206146,-0.11516742604512877,0.5169675500702822,0.0,0.0,0.0,0.0,-1.6806378797055177,-1.1256832651160253,0.0,1.2219797839469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3926135428795376,-1.4434062245389037,0.78169420393909,0.0,-2.387208142045192,-2.2769674998108997,-2.2732578649221016,-1.5317978326917412,0.6329479995031463,-1.1408029704090101,0.41545489879051034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09150368217689452,1.5270569993464238,-0.08468612809337435,0.0,-0.3812133473163454,0.0,0.0,0.0,0.0,0.0,2019-12-06 10:05:04,0
0.8824007574449512,-1.0561071456700044,-0.3965995045996061,-0.2581803240445053,0.7745497282561211,0.0,0.0,0.761795542145449,-0.5470447253040673,0.34870006584971935,-1.2026980156626212,0.7627807673922371,0.7829593957829298,0.0,0.7829593957829298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4755709497192716,-4.0265950273687885,-1.4309221182131002,-0.5287542295498068,-0.08765549975076545,0.537932524580885,0.624843094335209,-0.04152192466481107,0.534370244700257,-0.12313313337206146,-0.11516742604512877,0.5169675500702822,0.0,0.0,0.0,0.0,-1.683922756551601,-1.1256832651160253,0.0,1.2219797839469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0144159451953008,-1.4434062245389037,0.38028366944940695,0.0,-2.2664232883569437,-2.2769674998108997,-2.2732578649221016,-1.5317978326917412,0.6329479995031463,-1.1408029704090101,0.41545489879051034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09150368217689452,1.5270569993464238,-0.08468612809337435,0.0,-0.3812133473163454,0.0,0.0,0.0,0.0,0.0,2019-12-06 10:05:05,0
0.8824007574449512,-1.0556223617264775,-0.3965995045996061,-0.2581803240445053,0.7745497282561211,0.0,0.0,0.7662436684180318,-0.5571024260814413,0.34870006584971935,-1.2026980156626212,0.7627807673922371,0.7829593957829298,0.0,0.7829593957829298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4755709497192716,-3.9847245897981636,-1.4309221182131002,-0.5287542295498068,-0.08765549975076545,0.5433432195347304,0.624843094335209,-0.04152192466481107,0.534370244700257,-0.12313313337206146,-0.11516742604512877,0.5169675500702822,0.0,0.0,0.0,0.0,-1.6885202688188172,-1.5574125505619028,0.0,1.2219797839469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3390957599286304,-1.4434062245389037,0.38028366944940695,0.0,-2.1577167692609582,-2.2769674998108997,-2.2732578649221016,-1.5317978326917412,0.6329479995031463,-1.1408029704090101,0.41545489879051034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09150368217689452,1.5270569993464238,-0.08468612809337435,0.0,-0.3812133473163454,0.0,0.0,0.0,0.0,0.0,2019-12-06 10:05:06,0
0.8824007574449512,-1.0522332655488615,-0.3965995045996061,-0.2581803240445053,0.7745497282561211,0.0,0.0,0.7676122096959135,-0.5571024260814413,0.33215279078730375,-1.2026980156626212,0.7627807673922371,0.7829593957829298,0.0,0.7829593957829298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4755709497192716,-3.966779089864444,-1.4309221182131002,-0.5287542295498068,-0.08765549975076545,0.5473575147011188,0.6182257481207026,-0.04152192466481107,0.534370244700257,-0.12313313337206146,-0.11516742604512877,0.5169675500702822,0.0,0.0,0.0,0.0,-1.6793242706079412,-1.5574125505619028,0.0,1.2219797839469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1770173979953957,-1.4434062245389037,0.38028366944940695,0.0,-1.879910927283391,-2.2769674998108997,-2.2732578649221016,-1.5317978326917412,0.6329479995031463,-1.1408029704090101,0.48701453138660605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09150368217689452,1.5270569993464238,-0.08468612809337435,0.0,-0.3812133473163454,0.0,0.0,0.0,0.0,0.0,2019-12-06 10:05:07,0
0.8824007574449512,-1.0517490243659853,-0.3965995045996061,-0.2581803240445053,0.7745497282561211,0.0,0.0,0.7710338432363928,-0.5571024260814413,0.3272861238789156,-1.1795660083297161,0.7627807673922371,0.7829593957829298,0.0,0.7829593957829298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4755709497192716,-3.951825824170774,-1.4309221182131002,-0.5287542295498068,-0.08765549975076545,0.5477066963916484,0.6182257481207026,-0.04152192466481107,0.534370244700257,-0.12313313337206146,-0.11516742604512877,0.5169675500702822,0.0,0.0,0.0,0.0,-1.6806378797055177,-1.1616550862898534,0.0,1.2219797839469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1770173979953957,-1.4256925882977625,0.38028366944940695,0.0,-1.8074484585587214,-2.2769674998108997,-2.2732578649221016,-1.5317978326917412,0.6329479995031463,-1.1408029704090101,0.48701453138660605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09150368217689452,1.5270569993464238,-0.08468612809337435,0.0,-0.3812133473163454,0.0,0.0,0.0,0.0,0.0,2019-12-06 10:05:08,0
0.8824007574449512,-1.0483592374020887,-0.3965995045996061,-0.2581803240445053,0.7745497282561211,0.0,0.0,0.7742272931153004,-0.5571024260814413,0.31852490829602537,-1.1795660083297161,0.7627807673922371,0.7829593957829298,0.0,0.7829593957829298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4755709497192716,-3.936870689902821,-1.4309221182131002,-0.5287542295498068,-0.08765549975076545,0.5477066963916484,0.6182257481207026,-0.04152192466481107,0.534370244700257,-0.12313313337206146,-0.11516742604512877,0.5169675500702822,0.0,0.0,0.0,0.0,-1.6826091474540263,-1.1616550862898534,0.0,1.2219797839469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1770173979953957,-1.2840049300571845,0.38028366944940695,0.0,-1.7349626194646879,-2.2769674998108997,-2.2732578649221016,-1.9387248826455206,0.6105705106771759,-1.1408029704090101,0.48701453138660605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09150368217689452,1.5270569993464238,-0.08468612809337435,0.0,-0.3812133473163454,0.0,0.0,0.0,0.0,0.0,2019-12-06 10:05:09,0
