LIT101.Pv,FIT101.Pv,MV101.Status,P101.Status,AIT201.Pv,AIT202.Pv,P3_STATE,AIT301.Pv,AIT302.Pv,AIT303.Pv,LIT301.Pv,MV303.Status,MV304.Status,LIT401.Pv,FIT401.Pv,AIT402.Pv,FIT501.Pv,FIT502.Pv,FIT503.Pv,AIT501.Pv,AIT502.Pv,AIT503.Pv,AIT504.Pv,PIT501.Pv,PIT502.Pv,FIT601.Pv,P601.Status,LSH601.Alarm,sec_timestamp,pkt_count,total_bytes,avg_pkt_len,pkt_count_diff,pkt_count_mean_5s,pkt_count_std_5s,pkt_count_min_5s,pkt_count_max_5s,total_bytes_mean_5s,total_bytes_std_5s,avg_pkt_len_mean_5s,avg_pkt_len_min_5s,LIT101.Pv_std_5s,FIT101.Pv_std_5s,pkt_count_mean_10s,pkt_count_std_10s,pkt_count_max_10s,total_bytes_mean_10s,total_bytes_std_10s,avg_pkt_len_mean_10s,avg_pkt_len_min_10s,LIT101.Pv_std_10s,FIT101.Pv_std_10s,pkt_count_mean_30s,pkt_count_std_30s,pkt_count_max_30s,total_bytes_mean_30s,total_bytes_std_30s,avg_pkt_len_mean_30s,avg_pkt_len_min_30s,LIT101.Pv_std_30s,FIT101.Pv_std_30s,pkt_count_ewm_5s,pkt_count_roc_5s,total_bytes_ewm_5s,total_bytes_roc_5s,avg_pkt_len_ewm_5s,LIT101.Pv_roc_5s,FIT101.Pv_roc_5s,pkt_count_roc_10s,total_bytes_roc_10s,LIT101.Pv_roc_10s,FIT101.Pv_roc_10s,pkt_count_ewm_30s,pkt_count_roc_30s,total_bytes_ewm_30s,total_bytes_roc_30s,avg_pkt_len_ewm_30s,avg_pkt_len_roc_30s,LIT101.Pv_roc_30s,FIT101.Pv_roc_30s,pkt_count_kurt_30s,total_bytes_skew_30s,total_bytes_kurt_30s,avg_pkt_len_skew_30s,avg_pkt_len_kurt_30s,LIT101.Pv_skew_30s,LIT101.Pv_kurt_30s,FIT101.Pv_skew_30s,FIT101.Pv_kurt_30s,corr_pkt_count_LIT101.Pv_5s,corr_pkt_count_FIT101.Pv_5s,corr_total_bytes_LIT101.Pv_5s,corr_total_bytes_FIT101.Pv_5s,corr_avg_pkt_len_LIT101.Pv_5s,corr_avg_pkt_len_FIT101.Pv_5s,corr_pkt_count_LIT101.Pv_10s,corr_pkt_count_FIT101.Pv_10s,corr_total_bytes_LIT101.Pv_10s,corr_total_bytes_FIT101.Pv_10s,corr_avg_pkt_len_LIT101.Pv_10s,corr_avg_pkt_len_FIT101.Pv_10s,corr_pkt_count_LIT101.Pv_30s,corr_pkt_count_FIT101.Pv_30s,corr_total_bytes_LIT101.Pv_30s,corr_total_bytes_FIT101.Pv_30s,corr_avg_pkt_len_LIT101.Pv_30s,corr_avg_pkt_len_FIT101.Pv_30s,pkt_count_lag_1,total_bytes_lag_1,avg_pkt_len_lag_1,pkt_count_lag_5,total_bytes_lag_5,avg_pkt_len_lag_5,pkt_count_lag_10,total_bytes_lag_10,avg_pkt_len_lag_10,P101.Status_switch_count_5s,P101.Status_switch_count_10s,P101.Status_switch_count_30s,MV101.Status_switch_count_5s,MV101.Status_switch_count_10s,MV101.Status_switch_count_30s,FIT101.Pv_fft_peak_freq,y
0.836151377999141,-0.3965995045996061,-0.2581803240445053,-1.291072688452779,0.8207667675602418,0.4635649487916995,-0.4755709497192716,-1.0746109553821894,-1.5467089413011903,0.0649669834600668,0.8348803398417678,-0.1231331333720614,-0.1151674260451287,-1.7817909048317455,-0.7299229912039733,-0.5555658128104477,-0.2855737617853756,-2.063286013363214,0.6478879054645054,0.2096526423603201,0.4794060656557902,0.4820589373227864,0.2586812294361528,-0.4859557737516264,-0.1841135140398682,-0.0915036821768945,-0.6548544032265969,2.623203009652655,1575605700.0,23504.0,2646382.0,112.59283526208306,0.0,23504.0,0.0,23504.0,23504.0,2646382.0,0.0,112.59283526208306,112.59283526208306,0.0,0.0,23504.0,0.0,23504.0,2646382.0,0.0,112.59283526208306,112.59283526208306,0.0,0.0,23504.0,0.0,23504.0,2646382.0,0.0,112.59283526208306,112.59283526208306,0.0,0.0,23504.0,0.0,2646382.0,0.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,23504.0,0.0,2646382.0,0.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23504.0,2646382.0,112.59283526208306,23504.0,2646382.0,112.59283526208306,23504.0,2646382.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8395411649630375,-0.3965995045996061,-0.2581803240445053,-1.291072688452779,0.8207667675602418,0.4694037339339739,-0.4755709497192716,-1.0746109553821894,-1.4772368248425087,0.0649669834600668,0.8285266548045893,-0.1231331333720614,-0.1151674260451287,-1.788358062053395,0.0975440910338093,-0.5555658128104477,-0.2855737617853756,-2.063286013363214,-1.225380415961267,0.2579644729635495,0.4794060656557902,0.4820589373227864,0.5842228059022815,-0.4859557737516264,-0.1841135140398682,-0.0915036821768945,-0.6548544032265969,2.623203009652655,1575605700.0,23504.0,2646382.0,112.59283526208306,0.0,23504.0,0.0,23504.0,23504.0,2646382.0,0.0,112.59283526208306,112.59283526208306,0.00239694134894903,0.0,23504.0,0.0,23504.0,2646382.0,0.0,112.59283526208306,112.59283526208306,0.00239694134894903,0.0,23504.0,0.0,23504.0,2646382.0,0.0,112.59283526208306,112.59283526208306,0.00239694134894903,0.0,23504.0,0.0,2646382.0,0.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,23504.0,0.0,2646382.0,0.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23504.0,2646382.0,112.59283526208306,23504.0,2646382.0,112.59283526208306,23504.0,2646382.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8337311589222984,-0.3965995045996061,-0.2581803240445053,-1.291072688452779,0.8207667675602418,0.4752455569457269,-0.4755709497192716,-1.0746109553821894,-1.4627632176409373,0.0649669834600668,0.8210161285199545,-0.1231331333720614,-0.1151674260451287,-1.7975542140026584,0.0975440910338093,-0.5555658128104477,-0.2855737617853756,-1.8153324386059977,-1.6267940858012209,0.3787519652419018,0.4794060656557902,0.4820589373227864,0.5842228059022815,-0.4859557737516264,-0.1841135140398682,-0.0915036821768945,-0.6548544032265969,2.623203009652655,1575605700.0,23504.0,2646382.0,112.59283526208306,0.0,23504.0,0.0,23504.0,23504.0,2646382.0,0.0,112.59283526208306,112.59283526208306,0.002918455248755759,0.0,23504.0,0.0,23504.0,2646382.0,0.0,112.59283526208306,112.59283526208306,0.002918455248755759,0.0,23504.0,0.0,23504.0,2646382.0,0.0,112.59283526208306,112.59283526208306,0.002918455248755759,0.0,23504.0,0.0,2646382.0,0.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,23504.0,0.0,2646382.0,0.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49221815464413676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23504.0,2646382.0,112.59283526208306,23504.0,2646382.0,112.59283526208306,23504.0,2646382.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8332463749787714,-0.3965995045996061,-0.2581803240445053,-1.291072688452779,0.8207667675602418,0.4781649495168641,-0.4755709497192716,-1.0746109553821894,-1.4164478328367014,0.0649669834600668,0.8140849026191367,-0.1231331333720614,-0.1151674260451287,-1.7982101644493027,-1.1616550862898534,-0.5555658128104477,-0.7448000024553149,-0.8058100340943042,-1.6267940858012209,0.3787519652419018,0.4794060656557902,0.4820589373227864,0.5842228059022815,-0.374083693979584,-0.1841135140398682,-0.0915036821768945,-0.6548544032265969,2.623203009652655,1575605701.0,24155.0,2793602.0,115.65315669633615,651.0,23666.75,325.5,23504.0,24155.0,2683187.0,73610.0,113.35791562064634,112.59283526208306,0.0028781175155561676,0.0,23666.75,325.5,24155.0,2683187.0,73610.0,113.35791562064634,112.59283526208306,0.0028781175155561676,0.0,23666.75,325.5,24155.0,2683187.0,73610.0,113.35791562064634,112.59283526208306,0.0028781175155561676,0.0,23721.0,0.0,2695455.3333333335,0.0,113.6129424068341,0.0,0.0,0.0,0.0,0.0,0.0,23546.0,0.0,2655880.0645161294,0.0,112.79027535461553,0.0,0.0,0.0,4.000000000000002,2.0,4.000000000000002,1.9999999999999998,4.000000000000002,1.0286141292865698,-0.20745791491886578,0.0,-3.0,-0.5608166272891006,0.0,-0.5608166272933447,0.0,-0.5608166272952768,0.0,-0.5608166272891006,0.0,-0.5608166272933447,0.0,-0.5608166272952768,0.0,-0.5608166272891006,0.0,-0.5608166272933447,0.0,-0.5608166272952768,0.0,23504.0,2646382.0,112.59283526208306,23504.0,2646382.0,112.59283526208306,23504.0,2646382.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0
0.8356672478354867,-0.3965995045996061,-0.2581803240445053,-1.291072688452779,0.8207667675602418,0.4986067732537816,-0.4755709497192716,-1.0746109553821894,-1.4048707103299984,0.0649669834600668,0.8140849026191367,-0.1231331333720614,-0.1151674260451287,-1.791642118961422,-1.1616550862898534,-0.5555658128104477,-0.7448000024553149,-0.0265296421330618,-1.6267940858012209,0.4874464222117833,0.4794060656557902,0.4820589373227864,0.5842228059022815,-0.1950512125334943,-0.1841135140398682,-0.0915036821768945,-0.6548544032265969,2.623203009652655,1575605702.0,24138.0,2739949.0,113.5118485375756,-17.0,23761.0,351.96306624417286,23504.0,24155.0,2694539.4,68616.39019796948,113.38870220403219,112.59283526208306,0.002492522886503324,0.0,23761.0,351.96306624417286,24155.0,2694539.4,68616.39019796948,113.38870220403219,112.59283526208306,0.002492522886503324,0.0,23761.0,351.96306624417286,24155.0,2694539.4,68616.39019796948,113.38870220403219,112.59283526208306,0.002492522886503324,0.0,23860.0,0.0,2710286.555555556,0.0,113.57924445041459,0.0,0.0,0.0,0.0,0.0,0.0,23584.1935483871,0.0,2661303.866805412,0.0,112.83682846319361,0.0,0.0,0.0,-3.3255586792914444,0.942453384088209,-1.4199084263389303,1.801355510192035,3.086505223290525,0.989893281639289,0.8619533328297196,0.0,-3.0,-0.4491936439138595,0.0,-0.5210452943668766,0.0,-0.5600639377697267,0.0,-0.4491936439138595,0.0,-0.5210452943668766,0.0,-0.5600639377697267,0.0,-0.4491936439138595,0.0,-0.5210452943668766,0.0,-0.5600639377697267,0.0,24155.0,2793602.0,115.65315669633615,23504.0,2646382.0,112.59283526208306,23504.0,2646382.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0
0.8395411649630375,-0.3965995045996061,-0.2581803240445053,-1.291072688452779,0.8207667675602418,0.5073679888366719,-0.4755709497192716,-1.0028301774074166,-1.4048707103299984,0.0649669834600668,0.8036863114588806,-0.1231331333720614,-0.1151674260451287,-1.7922990943306387,-1.1616550862898534,-0.5555658128104477,-0.7448000024553149,0.6641963955183072,-1.6267940858012209,0.4874464222117833,0.4184910270575763,0.4820589373227864,0.5842228059022815,-0.1950512125334943,-0.1841135140398682,-0.0915036821768945,-0.6548544032265969,2.623203009652655,1575605703.0,25476.0,2765378.0,108.54835924006908,1338.0,24155.4,805.1290579776633,23504.0,25476.0,2718338.6,68373.60325300986,112.57980699962938,108.54835924006908,0.0030546657038144145,0.0,24046.833333333332,767.6630554264462,25476.0,2706345.8333333335,67844.81123392322,112.58197837670501,108.54835924006908,0.0027333242733957736,0.0,24046.833333333332,767.6630554264462,25476.0,2706345.8333333335,67844.81123392322,112.58197837670501,108.54835924006908,0.0027333242733957736,0.0,24398.666666666668,1972.0,2728650.370370371,118996.0,111.90228271363276,0.0033897869638965794,0.0,0.0,0.0,0.0,0.0,23706.245577523416,0.0,2668018.3270115145,0.0,112.56015302944365,0.0,0.0,0.0,2.684518820724728,0.2508935328939605,-2.6099665648815917,-0.8782393013226107,2.537675366296348,0.3077689589507229,-1.8576615855253646,0.0,-3.0,0.3918193278880074,0.0,-0.16687842955661367,0.0,-0.7314324242344936,0.0,0.37744349846099406,0.0,-0.13781167423743715,0.0,-0.7311900934595,0.0,0.37744349846099406,0.0,-0.13781167423743715,0.0,-0.7311900934595,0.0,24138.0,2739949.0,113.5118485375756,23504.0,2646382.0,112.59283526208306,23504.0,2646382.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0
0.8346990245145874,-0.3965995045996061,-0.2581803240445053,-1.291072688452779,0.8207667675602418,0.5073679888366719,-0.4755709497192716,-0.934039908834893,-1.4048707103299984,0.0649669834600668,0.8002206912973234,-0.1231331333720614,-0.1151674260451287,-1.7870443675456062,-1.1616550862898534,-0.5555658128104477,-1.2850527785147356,0.6641963955183072,-1.6267940858012209,0.4874464222117833,0.4184910270575763,0.4820589373227864,0.5842228059022815,-0.1950512125334943,-0.1841135140398682,-0.0915036821768945,-0.6548544032265969,2.623203009652655,1575605704.0,23658.0,2684782.0,113.4830501310339,-1818.0,24186.2,776.4136783957372,23504.0,25476.0,2726018.6,59902.37809803548,112.75784997341955,108.54835924006908,0.002506617254298294,0.0,23991.285714285714,716.0220467475647,25476.0,2703265.285714286,62467.54163754244,112.71070291303771,108.54835924006908,0.0025686676056670583,0.0,23991.285714285714,716.0220467475647,25476.0,2703265.285714286,62467.54163754244,112.71070291303771,108.54835924006908,0.0025686676056670583,0.0,24151.77777777778,154.0,2714027.580246914,38400.0,112.42920518609981,-0.004842140448450105,0.0,0.0,0.0,0.0,0.0,23703.13295961868,0.0,2669099.854301094,0.0,112.61969477793335,0.0,0.0,0.0,3.551562840454659,0.4477132094203229,-1.8811482868507055,-1.100127768404048,3.096035957920268,0.6087318862344706,-1.2713106320946077,0.0,-3.0,0.886910976138569,0.0,0.3046472968505366,0.0,-0.9060141187124245,0.0,0.4075850510811834,0.0,-0.10173688232401625,0.0,-0.7390905251615609,0.0,0.4075850510811834,0.0,-0.10173688232401625,0.0,-0.7390905251615609,0.0,25476.0,2765378.0,108.54835924006908,23504.0,2646382.0,112.59283526208306,23504.0,2646382.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0
0.8356672478354867,-0.3965995045996061,-0.2581803240445053,-1.291072688452779,0.8207667675602418,0.5073679888366719,-0.4755709497192716,-0.9250659371079264,-1.4048707103299984,0.0649669834600668,0.8002206912973234,-0.1231331333720614,-0.1151674260451287,-1.7844170126941103,-1.1616550862898534,-0.5555658128104477,-1.2850527785147356,1.3194923953082305,-1.6267940858012209,0.5115974372746621,0.4184910270575763,0.4820589373227864,0.5842228059022815,-0.1950512125334943,-0.1841135140398682,-0.0915036821768945,-0.6548544032265969,2.623203009652655,1575605705.0,23231.0,2675235.0,115.15797856312686,-427.0,24131.6,843.1158283415148,23231.0,25476.0,2731789.2,51048.179337758964,113.27087863362831,108.54835924006908,0.0023322899384481573,0.0,23896.25,715.3326399055798,25476.0,2699761.5,58676.65312297803,113.01661236929884,108.54835924006908,0.0023826516185373623,0.0,23896.25,715.3326399055798,25476.0,2699761.5,58676.65312297803,113.01661236929884,108.54835924006908,0.0023826516185373623,0.0,23844.851851851854,-273.0,2701096.7201646096,28853.0,113.3387963117755,0.0019360889131883052,0.0,0.0,0.0,0.0,0.0,23672.67276867554,0.0,2669495.6701526367,0.0,112.78345502213939,0.0,0.0,0.0,3.6192130175742228,0.6594058513207042,-1.3290624243895763,-1.1625373579908682,2.5446237653378736,0.7087814960019161,-0.6979458890641317,0.0,-3.0,0.7132352583807998,0.0,0.05457951799720623,0.0,-0.9248657869866219,0.0,0.4001507068110135,0.0,-0.08967778612740604,0.0,-0.700347665329654,0.0,0.4001507068110135,0.0,-0.08967778612740604,0.0,-0.700347665329654,0.0,23658.0,2684782.0,113.4830501310339,23504.0,2646382.0,112.59283526208306,23504.0,2646382.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0
0.8395411649630375,-0.3965995045996061,-0.2581803240445053,-1.291072688452779,0.8207667675602418,0.5073679888366719,-0.4755709497192716,-0.9190859244588117,-1.3846075246128329,0.0649669834600668,0.7921327972166053,-0.1231331333720614,-0.1151674260451287,-1.777850077539016,-1.7013363605772505,-0.5555658128104477,-0.4746609688484687,1.2220867536361213,-1.6267940858012209,0.5115974372746621,0.4184910270575763,0.4820589373227864,0.5842228059022815,-0.2621920595702899,-0.1841135140398682,-0.0915036821768945,-0.6548544032265969,2.623203009652655,1575605706.0,23328.0,2625352.0,112.54080932784636,97.0,23966.2,915.3983832190215,23231.0,25476.0,2698139.2,55385.26260387333,112.64840915993037,108.54835924006908,0.002332343206818196,0.0,23833.11111111111,695.4256690050427,25476.0,2691493.777777778,60231.03847431529,112.96374536469301,108.54835924006908,0.0025172891281061813,0.0,23833.11111111111,695.4256690050427,25476.0,2691493.777777778,60231.03847431529,112.96374536469301,108.54835924006908,0.0025172891281061813,0.0,23672.56790123457,-827.0,2675848.48010974,-168250.0,113.0728006504658,0.006294789984266136,0.0,0.0,0.0,0.0,0.0,23650.435815857763,0.0,2666647.6914331117,0.0,112.76780046121728,0.0,0.0,0.0,4.060431058205902,0.7445743147136418,-0.9964757817678519,-1.088590497489181,2.73420413551503,0.3399583927693054,-1.5846610210987038,0.0,-3.0,0.4303129580489379,0.0,-0.01656885517673746,0.0,-0.7400301940475436,0.0,0.2142750674075264,0.0,-0.2637844811682452,0.0,-0.65463000063325,0.0,0.2142750674075264,0.0,-0.2637844811682452,0.0,-0.65463000063325,0.0,23231.0,2675235.0,115.15797856312686,24155.0,2793602.0,115.65315669633615,23504.0,2646382.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0
0.8376044962827907,-0.3965995045996061,-0.2581803240445053,-1.291072688452779,0.8207667675602418,0.5209958713279503,-0.4755709497192716,-0.904130718322617,-1.34697639455285,0.0649669834600668,0.7886671914773431,-0.1231331333720614,-0.1151674260451287,-1.772594906620868,-1.7013363605772505,-0.5555658128104477,-0.4746609688484687,0.088587561745812,-1.6267940858012209,0.5115974372746621,0.4184910270575763,0.4820589373227864,0.5842228059022815,-0.4188121331952291,-0.1841135140398682,-0.0915036821768945,-0.6548544032265969,2.623203009652655,1575605707.0,22928.0,2546928.0,111.08374040474528,-400.0,23724.2,1013.3287719195577,22928.0,25476.0,2659535.0,80522.4434490162,112.16278753336431,108.54835924006908,0.0022084003414567723,0.0,23742.6,715.4049669010318,25476.0,2677037.2,72901.42633843173,112.77574486869824,108.54835924006908,0.0024026670604370254,0.0,23742.6,715.4049669010318,25476.0,2677037.2,72901.42633843173,112.77574486869824,108.54835924006908,0.0024026670604370254,0.0,23424.37860082305,-1210.0,2632874.986739827,-193021.0,112.40978056855897,0.0019372484473039187,0.0,0.0,0.0,0.0,0.0,23603.827053544363,0.0,2658923.840372911,0.0,112.65915142531587,0.0,0.0,0.0,3.684189856207286,0.03428797619058639,-0.031064865957216234,-0.7383434085394266,1.5481045863593066,0.1695540994759389,-1.475192561355036,0.0,-3.0,0.42151680157161836,0.0,0.04922293745172166,0.0,-0.7190318086472133,0.0,0.13164281658078858,0.0,-0.30067225289879373,0.0,-0.6636998878238425,0.0,0.13164281658078858,0.0,-0.30067225289879373,0.0,-0.6636998878238425,0.0,23328.0,2625352.0,112.54080932784636,24138.0,2739949.0,113.5118485375756,23504.0,2646382.0,112.59283526208306,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
